id,name,followers,popularity,genre
6HCkJzbswOIc7Qc5TJ1n5l,jmsn,334874,64,pop
0WhGV9lzljq2QKJ8ipw6jx,new york dolls,309787,40,rock
4801sdBxePkTFNoJHn88Nw,cam & china,5244,20,hip-hop
3DEveX6KVzhPDqq2VRuN14,the brand new heavies,179524,46,jazz
2P560DaOMNDUACoH8ZhOCR,the jam,832539,56,pop
1pgtr4nhBQjp9oCUBPyYWh,fountains of wayne,255093,59,pop
1FGH4Bh7g9W6V4fUcKZWp5,descendents,589009,56,rock
57LYzLEk2LcFghVwuWbcuS,summer walker,8185367,81,r&b
1YzCsTRb22dQkh9lghPIrp,billie holiday,2089172,66,jazz
38bNNL6h42SWZtdCFEk8Eb,espen grjotheim,1352,23,folk
5V0MlUE1Bft0mbLlND7FJz,ella fitzgerald,2757738,78,jazz
5x5aoKBB8MuJRoV7fjTFAx,mickey newbury,13314,25,country
3nj3MfJCFFoKiRkAOW1R8c,evynne hollens,26746,39,pop
50hFWG3MaUUX5phNrrVc97,sawyer brown,657739,53,country
6GUg2fRLklsnSJsG3PrTt0,secret garden,289209,59,folk
4PDpGtF16XpqvXxsrFwQnN,thelonious monk,733986,53,jazz
0NkyXWGxE3WTFixDSJ39PK,rosemary clooney,148631,54,jazz
74ASZWbe4lXaubB36ztrGX,bob dylan,7446731,75,folk
1KCSPY1glIKqW2TotWuXOR,p!nk,18323785,80,electronic
07OGOPi4udEwdD6TcGSxdj,mcki robyns-p,31863,37,electronic
3PhZFiHmpFuRYv1vZsZW3H,jack the rip,641,28,hip-hop
5bWApG9Vdshhd1J50UnNf6,blossom dearie,164878,53,jazz
5U4tOjpa2eGjcmszZFsS6b,hunter revenge,404,1,rock
1KGHj9TkWZYA5ZKXxgxvMU,cathrine iversen,1093,30,folk
5INjqkS1o8h1imAzPqGZBb,tame impala,9857195,86,rock
602DnpaSXJB4b9DZrvxbDc,peggy lee,517300,65,jazz
0FB6beTn4vescDdnHeCUm9,shing02,138967,57,hip-hop
232zHP9h5dxcPnN0W3EPoZ,the venus 3,166,0,pop
01qe6O86TULkQwNofn1zgs,adam blackstone,10161,33,hip-hop
2WGyRLosdDgGJTLijIPpNC,memphis minnie,48094,25,blues
6Q192DXotxtaysaqNPy5yR,amy winehouse,9826115,78,r&b
2hkZGvBotqZ7uBBUnBwmLC,les paul,49216,41,pop
75eraSeadYDXU4zyzDxglZ,big sugar,95336,38,rock
0O0g9JMOVNoIgLG6dgaYMY,robyn hitchcock,37046,26,pop
2lL4ckeM1A2Qo2Fe64dP0F,ruthie foster,35204,35,blues
1x82CGsqYeEgaL2ZrW7Khm,kenny rankin,26444,37,pop
04hYGGSjYtLekuuJXEGrIl,when chai met toast,393374,45,pop
1FClsNYBUoNFtGgzeG74dW,hank williams,1076306,57,country
2IBPIcSkvQZyoaVfoyZKE8,guy,808991,49,r&b
6HB1MchEEMg40EisSJuenZ,betty carter,82773,46,jazz
4Icvbp9RDt5aY2TWDOVDsr,afroman,543206,59,hip-hop
0tIODqvzGUoEaK26rK4pvX,sun ra,225214,42,jazz
7lG1Gqdzu4R0fKaBYTkgzs,hobbit,28118,38,rock
7e1ICztHM2Sc4JNLxeMXYl,dvsn,1277978,56,hip-hop
3IqWMVFksTbtL2EaFi5o8k,julie fowlis,87441,53,folk
3OpnoUqoRIHWbsFs4Nw0NQ,nat king cole trio,200316,61,jazz
2mV8aJphiSHYJf43DxL7Gt,chromeo,428196,57,electronic
3qUMmh5biaB5hqpF4LqS3m,julie london,454233,59,jazz
6nzxy2wXs6tLgzEtqOkEi2,monica,2904698,64,r&b
7EIbKyiLnEJ1Y074UIUyZJ,peter hollens,312937,52,folk
118jMO6hdUQeoDOv0XiLIs,karrin allyson,35150,41,jazz
5UqTO8smerMvxHYA5xsXb6,sonic youth,1322220,58,rock
2I6nP70ltmOHi6xjJUXHMe,lena horne,64364,45,jazz
0nnDCl6emTFoWtygqSs4Jy,greg brown,41320,36,country
4EKyxoWTJIeM1YR5NETM6A,georges guétary,3281,18,pop
2z4eiJkDaXYCR9kv2UuSgz,the west coast pop art experimental band,99065,40,rock
1NcsSDCxHOZrAfYVtrahND,les brown,18029,32,jazz
74YVw9S41bO4eb7Zd2Nsjv,max von essen,854,21,classical
76MRn4Jf8qz8Om0i2xa22n,an american in paris orchestra,389,17,classical
5Yc3oYPNlABAj17eZiNJqf,john pizzarelli,29946,42,jazz
1zJBFCev9UwOMcrZsLi2od,lou rawls,261715,54,r&b
0LyfQWJT6nXafLPZqxe9Of,various artists,2800271,0,classical
1IRFfdGI95F5UTMST4udG3,lee wiley,11165,35,jazz
5NIkWjqBwqrnKwlVk66yDn,christine ebersole,9349,43,classical
3bjyWlHVKNALUdDTm7R12Q,leanne cope,49,17,classical
4NQPiiaJak2p93c2hl5rNQ,oscar peterson quartet,5969,33,jazz
1Mxqyy3pSjf8kZZL4QVxS0,frank sinatra,8540777,87,jazz
2bAuAlATbEfjAEoh852jSY,robert fairchild,198,17,classical
0SPkat5bgfP5wo2kbqZIwu,dave grusin,71350,44,jazz
2y8Jo9CKhJvtfeKOsYzRdT,rod stewart,5633604,76,rock
1WUHA1TyaRBQWxIUH8fguI,todd ellison,73,34,classical
0DYWCXTkNqGFZIf67SrWEa,fats waller,140055,44,jazz
50fIJF74wWdzEJyS5b4Emc,brandon uranowitz,1988,40,classical
5ESobCkc6JI4tIMxQttqeg,bessie smith,159599,38,blues
32vWCbZh0xZ4o9gkz4PsEU,dolly parton,3013104,75,country
1qZnWtvzKVV0lJQZBapchU,jay mcshann,8309,29,blues
5QGnprJtpZmk3OiDqspPlB,anita o'day,96575,47,jazz
3PhL2Vdao2v8SS8AptuhAr,james horner,357701,66,classical
77ZUbcdoU5KCPHNUl8bgQy,joão gilberto,703550,64,jazz
7Ijg9AwNGPvOmO2sYiJyMR,georges guétary,0,0,classical
2E3nXyfocf7qfHAIFNbBuj,carmen mcrae,85514,46,jazz
4LPznDHsWRPbEivBW6aYqv,revamp,47290,33,rock
1tcGS3XC47Yf5VFNzJ1rfW,mel brooks,12259,33,classical
6WxegST7d2jCYjq7SR8Bds,kat edmonson,63533,48,jazz
3LYOcX7gSTw9wluyomvOZZ,jill paice,162,19,classical
56BgoBELdr6hntpQoVRatJ,eric rigler,902,29,classical
1SX44N5qjWuFcCK8WTO0c6,pam tillis,454925,50,country
0iOe7zpme8Z6oTs4ffvJjX,swing republic,74177,37,electronic
7pDBRy9uWy1zq5b0uXIABQ,nu:tone,54640,46,electronic
2lolQgalUvZDfp5vvVtTYV,tony bennett,1016631,72,jazz
0SbGI4sb8dAKFZnK7RFyhz,obituary,586973,49,rock
1imEozQrzLhh9b8LOZESx5,dear nora,25588,33,folk
5z49AOW1q5dtslkcj6wGsW,jimmie lunceford,20566,32,jazz
5wam12nGWDBIrLDV78TNSF,artie shaw,119632,48,jazz
16eV2TebyEhqaDRFEZJ9h8,audrey hepburn,84085,45,jazz
1mhlGWeiNrWnhJJc2EufYk,gene kelly,112032,44,classical
4BtDAwCZhR6nPrJtbVgQNX,fred astaire,178578,49,jazz
5VXtGEXyfSC316JafIsPZq,mel gibson,1679,40,classical
5yxyJsFanEAuwSM5kOuZKc,london symphony orchestra,360738,76,classical
4M6i4JqE8B855OdBD1TNGM,rubella ballet,5116,8,rock
5m5cI7A7X1nKfJfJIZumoA,les mccann ltd.,879,17,r&b
1bgyxtWjZwA5PQlDsvs9b8,sarah vaughan,715013,57,jazz
5z1VAFwT35EVvCp1XlZZuL,diana krall,1175951,67,jazz
4Zjxd2hv7Hb8zJMIy8A1TM,german error message,43566,41,electronic
74cb3MG0x0BOnYNW1uXYnM,hillsong united,4282083,71,pop
49e4v89VmlDcFCMyDv9wQ9,dean martin,1987523,82,jazz
0jarApAsbmiCkYhz0590mE,freestyle,493641,58,pop
5rScKX1Sh1U67meeUyTGwk,michelle branch,694468,59,pop
0MAvx5yzdhylg2ztJC3MD3,robin trower,268116,45,blues
3sO8muEXafy2NGwUZByrTr,cody chesnutt,51096,50,r&b
7xAcVHPiirnUqfdqo0USb1,fantasia,2239785,60,r&b
4BANbHDs1IluagTx5eRW2P,jon langston,376400,50,country
218kRJZ7FJs0hWIk8Ynzhz,charlie rich,250258,49,country
3x0LgZSPgNh91O6NBMtqTs,the sadies,29038,33,country
0Um9Obps5KGnNcqAHfXdBv,randy rogers,149973,39,country
67e4oTnYalF7cutrWJB7dG,matthew broderick,1217,31,classical
4wLAjfeqAsV66AocWNcowA,buju banton,700832,58,folk
0u2FHSq3ln94y5Q57xazwf,keith urban,5286889,68,country
7mPcfx7PhnBh6n4HMCd61A,john michael montgomery,1216679,62,country
4fwuXg6XQHfdlOdmw36OHa,paloma faith,1526871,66,electronic
5mfdtMy6vJUShmdyCuJhox,holly williams,30778,32,country
4QIJ2i8I6urte2scKgkVoY,rodney crowell,107375,47,country
0I7UnRLIdCD310ZBgeuqh5,jd souther,70620,40,country
4tw2Lmn9tTPUv7Gy7mVPI4,kenny rogers,3263080,73,country
19y5MFBH7gohEdGwKM7QsP,luther vandross,3936435,67,r&b
3OftZbLfcqulxWNZMX8zLI,wade bowen,171704,46,country
4uyMcYXJM1rO5fvC9lOKwF,john doe,12417,27,country
5NL9v6KR46cpVGigM6tLoo,original broadway cast of the producers,1152,29,classical
1LFKKuzn302wp15dYH28id,tammy wynette,652003,54,country
5fIZHCg2de8322HZodBDWL,the secret sisters,124572,52,country
0FcmRWJUfnCuwoXE1H2b0H,restless heart,274429,53,country
3P33qFNGBVXl86yQYWspFj,martina mcbride,1424430,61,country
5kQGFREO5FzMBMsAO3cEtj,flogging molly,716716,54,rock
2pvPkEAN9xSrDrIVUOxWMB,dottie west,98073,39,country
02rd0anEWfMtF7iMku9uor,reba mcentire,2242366,64,country
7aRi9OzdA2ciputfuguaPK,larry carlton,138854,44,jazz
2PjoZci1oug1YpUFSSdMla,the producers ensemble,482,23,classical
0P0do9GwiSgweSF6Ui3mrv,nathan lane,20836,57,classical
6OqQbeNe7Pi7Zi7SNTi9ko,billy gilman,27336,35,country
6RbIwDgAskXJEpnZJl5vnE,drew sidora,10524,31,electronic
5aygfDCEaX5KTZOxSCpT9o,albert king,485525,52,blues
7AjokpCIqf0gHMZJlodw2k,suga free,428368,50,hip-hop
5wpEBloInversG3zp3CVAk,jeremy camp,1225029,61,rock
2qqZbV6smvvtohQOUgZqKa,alexandra savior,317173,47,rock
3YvQkjWJ5ykJVUNP7YbTy9,from indian lakes,86084,40,rock
6VeL8VhaMjHTPc5uovFl3h,the damned,421463,49,rock
4w3QqrcmBv8dasemwBXmxf,prefab sprout,228341,48,pop
41Q0HrwWBtuUkJc7C1Rp6K,311,1209869,63,folk
0pjLiK5qb4Zr0PWRNkdd2o,gaither vocal band,295592,52,country
1yap1SgRPMxgyfrrDlQ95y,emitt rhodes,51029,38,classical
4vNrZHCyGyELnv8tAgZZRt,theatres des vampires,54363,28,rock
2FMZn5P3WATd7Il6FgPJNu,buck owens,374480,59,country
1lJNwrcZP9AEjFL7s8YdbK,subhumans,161493,39,rock
60gmlHZmT16wiO9GiXKYK9,chris janson,446195,58,country
05fG473iIaoy82BF1aGhL8,slipknot,14387254,80,rock
7G59UCL4vdAm0sphETr1X2,clair marlo,13465,47,pop
5CzlICF8GCY0pRC82MKrhX,labi siffre,375063,66,pop
1NtafeNyHmgbqOqywfFQ1h,hellbound glory,29167,36,country
7uWXomGkKtIq9B4XgA3gch,third day,840137,57,rock
0AI2um3PpFgOj7Yzmk2Xu0,dead meadow,92959,33,rock
520s2qSqvmjVMEW31EHmYJ,bosko,43,17,hip-hop
6zLBxLdl60ekBLpawtT63I,cody johnson,2041002,78,country
0khzcQ6PQU5a6dl1Qss3pt,lorrie morgan,451989,47,country
2r09Inibex3C4ZNTUVSG3m,keith sweat,2312336,62,r&b
0svyIX7Xu3DVMkrOtB88i6,diamond rio,1042033,56,country
4WM7072AVxYse8jthvfKAY,james hunter,24725,38,r&b
4Ti0EKl2PVEms2NRMVGqNe,don williams,983968,62,country
73sawKQrhPG7HXTDRZGfOX,nashville pussy,58389,33,rock
7t2C8WwLyKUKRe0LVh8zl9,blessthefall,697082,54,rock
7rj9Z8BU8QjGUFsTfqrNuq,vic ruggiero,8354,15,folk
17XXKfRBMCWvLrqGoNkJXm,engelbert humperdinck,788711,63,pop
0bc7dhY6YXL35m1G0jVwuW,keith whitley,634315,63,country
5bepW5vcdRzheNc0F8lHJ5,esperanza spalding,430813,52,jazz
01QTIT5P1pFP3QnnFSdsJf,lupe fiasco,2000123,70,hip-hop
4UPcJIhr5K5fPsm4itqT7E,after 7,673355,49,r&b
4dDqxbEKfPN3RZYrGr36y8,fruition,49719,41,country
4zlw0jXUzd4dRcqI3Y1OiY,boogie t,106598,46,electronic
45vs9Drn5QbWAQ4Kff6ofh,old & in the way,77665,32,country
5C8kymLzxGEAPJ3aNdFciB,the martins,48050,33,country
5KIdsYHVdOsekNYNValNzK,matthew smith,5181,20,folk
46MmlFKM8ivDsUnGOejvSM,jonny craig,141074,44,rock
3EVyH5tLgdq62aXTdKfzey,paul weston and his orchestra,4201,51,jazz
12Kgt2eahvxNWhD5PnSUde,mary mary,668116,54,r&b
3VrWSWV74xyECVDt2zBy4T,the commanders,3268,65,jazz
5IG2Nxn3SFmpyGf8ATCfSF,shea norman,3556,10,r&b
4VBH5wOuG96Gx97VGJh16p,the peawees,7582,23,pop
0Wv385aRvyuQLODQLsT8Zl,abney park,49864,33,rock
6WEyPcf9ezhNLm1xOBjbwH,crippled black phoenix,70773,35,rock
6eJqAWJdd8JhAN1pQGie4r,casting crowns,2395225,67,rock
3D4iqneFpgK4XQJK4t6dsT,mark trammell quartet,8492,24,country
3at1vTRcH8tM7ZmnGXyiZs,sing n play,14207,40,folk
2ga7tr3zy7iQ9r2VQ6AMGF,dr. teeth and the electric mayhem,20683,41,pop
0W498bDDNlJIrYMKXdpLHA,roberta flack,1127314,63,blues
08EFt670UCZCyxbhI1VtxG,gordon mote,19535,31,country
5ZG7r3Jg0Y1hGQRMQ8hdRs,inter arma,31240,18,rock
3ecO9MnClCeQeRCPLzAEgy,david newton,626,37,jazz
6sYQ9bCdEmdHHY1TBQXe80,matt home,120,39,jazz
48OvglGiae55NbGoi9rkXL,commissioned,87894,36,r&b
5L3fIRSYQCR3EJwQICfyRq,jim tomlinson,11593,55,jazz
79S80ZWgVhIPMCHuvl6SkA,swans,352249,48,rock
4ACplpEqD6JIVgKrafauzs,the everly brothers,1056851,58,pop
6eKG1uIKALFd8eQI8JtFoD,michael mcglynn,4245,44,folk
4mxWe1mtYIYfP040G38yvS,alan jackson,3437115,75,country
2NzWRNaaLByHyI3wpuec8P,jim brickman,151583,60,country
53rc6pkiasAEVxO1VPpVOy,annie ross,14734,33,jazz
39LRDjCTn1f255RhV5cmyF,dave chamberlain,1012,50,jazz
7rHGFWPlIoy2qOWBDLAWNt,the creepshow,70145,32,rock
7nwUJBm0HE4ZxD3f5cy5ok,aretha franklin,3849430,71,blues
48YxSlb23RAaCd4RyHcV9V,herman's hermits,525128,51,rock
7zOcRYg1BYXpwr71XTWNr7,jeff foxworthy,63011,39,pop
53cAPynhUIC5WFgPPfbp2r,he is legend,86469,38,rock
59OUpsEQlEUXDHVEOPQ7sC,anúna,52549,44,folk
3ESG6pj6a0LvUKklENalT6,doris day,514748,60,jazz
03EYBMnqSchCMp5D9qmFXi,stacey kent,309361,61,jazz
5ou3jxRm9LFgxvuZij5LBT,jesse brown,6636,60,classical
4hj6ZZxaiKvG5GU3PYf7Gh,hawk nelson,221515,48,rock
5lqyPWmAivV75tII5Vxpet,wolves in the throne room,121681,31,rock
57bUPid8xztkieZfS7OlEV,the supremes,1844778,62,r&b
6PWU6JQvvYv5sz5FOODHg6,fatback band,147573,43,r&b
5a5vu4RzsAHdKN0aYyblZ8,吳青峰,297867,46,pop
3YR92OLKlvkK5oKNekSqXe,al jarreau,447068,55,jazz
2LDhAV1ZRW6XdLNgg1pPg9,versus me,58628,46,rock
4Nlrw2bbsgaWH2qR3cBxeN,decrepit birth,61257,27,rock
0uNC9XuH437fKCCMuzvSks,ricky skaggs,145041,49,country
0awl5piYwO0CDTHEkCjUhn,nico & vinz,585068,63,electronic
0eDdvdkUklKgOFFe9TGWnv,binary,2519,5,rock
0whorprfBPk2ZY7u81QwHa,craig mabbitt,1358,29,rock
1eEfMU2AhEo7XnKgL7c304,carpenters,3857055,75,pop
6XjXff8FNS5CqpF8dVAtoo,destroy rebuild until god shows,145711,41,rock
0JDkhL4rjiPNEp92jAgJnS,roy orbison,2341089,67,rock
4uFN6jo5UF3MsgFbLFW3lp,dark project,106,0,pop
31TPClRtHm23RisEBtV3X7,justin timberlake,16072594,84,hip-hop
69Mj3u4FTUrpyeGNSIaU6F,the j. geils band,924285,55,rock
0Ak6DLKHtpR6TEEnmcorKA,the vaccines,793761,55,pop
4t2eZIRH71WTOXpENMOM2Z,lord dying,8642,11,rock
05PeUup2zYw9VOGnaknbn9,dreamcastmoe,23093,35,r&b
7kAZYW5e5hQHYGQ0XHYhns,mustard service,91135,50,rock
3kjuyTCjPG1WMFCiyc5IuB,arcade fire,2409735,65,rock
5cWh5zsmOIFhuPL0Ay1e7f,dave lee,54405,49,electronic
4Sw0SFu1fFdYXdAEVdrqnO,mount eerie,168193,43,folk
4WJ4FSFiEsJbK4SpGi4w1k,lisa ono,510562,58,jazz
6hnWRPzGGKiapVX1UCdEAC,sam cooke,1894399,68,pop
5105k1OIV9BdhuB3rxtHYb,reagan youth,73659,37,rock
07eIrj0b3z5mgvtkDmWoxo,heavy lungs,31556,29,rock
53QzNeFpzAaXYnrDBbDrIp,the isley brothers,2052521,62,r&b
7ceUfdWq2t5nbatS6ollHh,paul anka,845089,64,pop
0eW6yRE8ePadhUe1Numam9,sherwood,24083,23,pop
3O3qPC1hmSp7442HYefx5w,lords of acid,125181,39,rock
3QZKZBEmr54lAVI5XvmjnM,the coasters,238487,49,pop
6fmbbxNvgHkglIakp1Wrv4,spineshank,228274,45,rock
1L0y9srZMyh9XUnYGv37IP,'til tuesday,194652,45,pop
01WjpKiWVNurV5hjIadB8C,filter,604249,56,rock
1xUfcMarTKfum1EE0swabo,attacker,19094,16,rock
1wmiQ6ytATiGnJs6uFluKO,jay som,143212,50,pop
4Uc8Dsxct0oMqx0P6i60ea,conan gray,12659625,81,pop
6uxo3kpKvP3YUWxqRtDEqU,korbin in orbit,38,4,r&b
5jJcbGPjjyEhAoU02ynHaA,nelson,111061,41,rock
0Fn28eidAZsxHQhTzY3gKp,the james hunter six,45044,44,r&b
1VDurPMbOKrNU8mcMP4X1P,jermaine jackson,161676,49,pop
415JrPfN7ukaTu8JV8BLE8,local h,280312,58,rock
7bvcQXJHkFiN1ppIN3q4fi,joss stone,1118595,57,r&b
2JC4hZm1egeJDEolLsMwZ9,between the buried and me,295567,47,rock
2x8KDZdSONA3872CnhaAlX,styles p,736501,61,hip-hop
3xtIpqzIOfQUxKce8BU4Ka,crowbar,263169,58,rock
6SsTlCsuCYleNza6xGwynu,agnes,144150,56,pop
5H32ktDvTByY5e4zJpfFTa,iron chic,47499,39,rock
6ZNVzBbI6yffAp1GYfNSke,the bombpops,45204,34,rock
6LBCQo20ri3tsvbsWWLmr6,powderfinger,479921,58,rock
6TKOZZDd5uV5KnyC5G4MUt,smokey robinson & the miracles,1275546,57,r&b
1n8hLoV90OhFCYXLtCD659,deaton chris anthony,43096,33,pop
5LfGQac0EIXyAN8aUwmNAQ,the offspring,6780727,78,rock
3cbd5GWGOknxmFAe77MDbk,ellegarden,626313,57,rock
01hRNr3yF5bYnPq4wZ88iI,tommy james & the shondells,382648,55,rock
1YHEWOOihLfFvJn3D3ybfL,riff raff & dollabillgates,929,14,hip-hop
34jw2BbxjoYalTp8cJFCPv,heart,3045979,69,rock
5zoKOcTDI9EMOhGNaxL708,gov't mule,309712,44,blues
4AqIRTZF6DDmKmdorgFug6,the vandals,212425,44,rock
2iE18Oxc8YSumAU232n4rW,the jackson 5,1909334,74,pop
3jULn43a6xfzqleyeFjPIq,area 11,28668,31,pop
3iDD7bnsjL9J4fO298r0L0,chicago,4745201,71,pop
2gCsNOpiBaMNh20jQ5prf0,buddy guy,881349,53,blues
5eKLa1xyHLq8ERWmT1CRHj,the crystal method,339001,51,electronic
38ULknnQK6G4oLJtTtPkkM,ultimate spinach,64636,29,rock
1aTDTChWWyiJH3SEnYrdVp,taj mahal,244565,50,blues
00tVTdpEhQQw1bqdu8RCx2,blue öyster cult,1737581,64,rock
7lzordPuZEXxwt9aoVZYmG,billy idol,2539543,73,rock
3iRSHS3b4NUdjNbnw3Opg8,rufus thomas,84565,36,r&b
7CjVcpg3KxF44TjVn8mukt,cousteaux,10857,24,classical
2NOuABTjilCHH7RNw439Vq,ragnarok,78635,21,rock
2FD3lvd1N0zvSGbPyVm8pD,johnny socko,2601,7,folk
6kw9NLPmn9FdQq0gAIx0Bj,boysetsfire,67603,38,rock
6pIRdCtSE5hLFfIfcTAicI,delain,300184,48,rock
6ea0ZyKO8ONgRBNCjrea7d,barry blue,14381,24,rock
6xnvNmSzmeOE1bLKnYXKW3,the specials,713691,56,folk
2SHhfs4BiDxGQ3oxqf0UHY,roxette,2940700,75,pop
6ysQi6NI88X627t2srsWz6,mott the hoople,252472,45,rock
3m8KqUjgKDwmJ9L9uBHMMs,fields of the nephilim,141405,39,rock
5X0N2k3qMnI8kSrGJT3kfT,eluveitie,622138,56,rock
74aLweE8FHHf4yN5TWv1GM,him,1116946,68,rock
7hJcb9fa4alzcOq3EaNPoG,snoop dogg,16065559,83,hip-hop
5274obTQJjzjyycRyJlfml,whitechapel,657295,56,rock
6KOqPxwfNAmZPkiCnDE9yT,joe jackson,434225,53,pop
5Fim4esoV1D1hRTcPW73IP,saltwound,22453,32,rock
0yXAvxrEkI26bKj0o4yyou,highway 101,125250,41,country
1I5Cu7bqjkRg85idwYsD91,duane eddy,113780,43,rock
2cNV8vNe2fPFf6OfGOBbSS,mark chesnutt,855752,56,country
4rGrN4XDYhP6dUAZMvcuHr,caesars,105005,57,rock
4tEWLl4loWFLgs25trNnro,betraying the martyrs,154916,34,rock
4stGUCL6VDvSDDi4f0jpeV,imaad wasif,2656,6,rock
10uPhPcqWjfqiVE9gScKYO,l.t.d.,16434,41,r&b
4ghjRm4M2vChDfTUycx0Ce,new found glory,916767,60,rock
7JLwBH0X2G8tgHceqvOu5B,timmy thomas,23356,45,r&b
3Z02hBLubJxuFJfhacLSDc,bryan adams,4913839,78,rock
0RHiqaoRCsFLPeEuj3OQz4,gary valenciano,902614,55,pop
15cJEqQvfVczJK2DVdY6DV,keep shelly in athens,43976,40,electronic
37WGztoQRbNgo55GQCw75B,narada michael walden,32415,37,pop
6J7biCazzYhU3gM9j1wfid,jamiroquai,2806766,72,jazz
3RwQ26hR2tJtA8F9p2n7jG,the temptations,3318054,68,pop
6I3M904Y9IwgDjrQ9pANiB,kenny g,1286085,70,jazz
2AV6XDIs32ofIJhkkDevjm,curtis mayfield,1191966,59,r&b
3tB8VKd0rtEnc9x8l78ymo,sabi,9485,56,pop
05oH07COxkXKIMt6mIPRee,brandy,4174648,69,r&b
457YpcXkt7bLgJLE95sdyB,agent blå,4861,14,rock
3IIufbzug7Tsu15AEjM0M5,cage,8051,32,hip-hop
26dSoYclwsYLMAKD3tpOr4,britney spears,18130415,84,pop
6prmLEyn4LfHlD9NnXWlf7,adam lambert,1641721,60,pop
5vCOdeiQt9LyzdI87kt5Sh,aronchupa,435315,60,electronic
320TrJub4arztwXRm7kqVO,dr. john,261389,51,blues
3nQ59hkeciYoR6RreQL4Rv,darren criss,132936,63,pop
51zMVZ0d9XOwsWvgz4kFZb,l.t.d.,36414,43,r&b
2d3VHzlOEwXvmBdS4pzOPL,leann rimes,1581017,64,country
0FOcXqJgJ1oq9XfzYTDZmZ,super furry animals,125912,40,pop
62wiA8gg0ZW0BaPkICUDSP,unto ashes,10075,18,electronic
72T7x96EAqN2UWvAgobYfv,sizzla,642441,58,folk
0KWGzZDg5s1xz5Mhdwh5Hs,kristin kontrol,6897,8,pop
2HaJR92U9WIouR0v84hvzU,julia westlin,20875,40,electronic
7CQwac16i1W5ej8YpuL3dv,boyce avenue,3046489,68,folk
168dgYui7ExaU612eooDF1,brand new,766527,59,rock
4AQrqVz6BYwy29iMxcGtx7,roosevelt,307038,57,electronic
7v4imS0moSyGdXyLgVTIV7,nat king cole,2580739,83,pop
6T6T5RCps6bHzTSDq8pyFj,fiction factory,31677,46,pop
7BFr36uI1dzJyo6tpa5Ued,the chi-lites,633765,46,r&b
0eO94W2Pfc0qTDTPTEmfVw,overthrone,9912,19,rock
7wJ9NwdRWtN92NunmXuwBk,orchestral manoeuvres in the dark,901731,62,pop
1C62FV9Cltn9L4c9jAwCyk,emmure,381341,50,rock
3pFPBG84k5bQVbL9apf2PD,grace grundy,76604,44,electronic
0RUEHcBiENFEqxgicqS2ig,the stranglers,715914,72,rock
5wVeG4RM2VXsFwyylF8vXi,the three sounds,10355,33,jazz
4mB6bLM0dGTDluRlMcbrPn,kalapana,31298,42,folk
0GDsF5SXqyoGazKe2QaRBX,wow ok,1001,7,pop
20g3GmuY3USqYF0CX08nwY,ben ville,123,11,rock
6GH0NzpthMGxu1mcfAkOde,hellogoodbye,233392,46,pop
20JZFwl6HVl6yg8a4H3ZqK,panic! at the disco,12791818,78,rock
5l9wiTZVfqQTfMDOt0HtwC,tiga,145614,52,electronic
4gHs8pWsgZpndQZKs6QVRH,glass beach,132841,48,rock
6v6kEdFKqKZ2T7XjjBD9um,connie talbot,81242,49,folk
2MGJBRRGEj9m6MxJIq7fLn,george baker selection,64856,51,pop
7E11mR7om6vMgUpPdl65EV,sledding with tigers,12929,24,folk
7dq8KEwf0kQXJhM79iwcPh,jj heller,164443,58,folk
3ZUZYvTkSr7kJQyAXVpqaL,donald byrd,153675,50,jazz
6FXMGgJwohJLUSr5nVlf9X,massive attack,2717146,71,electronic
7G9L1KtwBQzaXgkGd4grNd,grant miller,16543,36,electronic
7w9jdhcgHNdiPeNPUoFSlx,dropkick murphys,1356699,62,rock
5AZHg5fZjuN4FzGUnaiQcj,mirah,61556,36,rock
6NB4b8lltHCjOhW7vQZkAy,the exploited,260707,43,rock
0TvDQyGFRlrLVUPaViJcEi,riders in the sky,14580,36,country
2aAHdB5HweT3mFcRzm0swc,glenn miller,581743,57,jazz
3HVdAiMNjYrQIKlOGxoGh5,rob zombie,3738278,69,rock
6gO9O0Iss2ipZuskVnmA9a,the valentines,3817,22,folk
0Z5pcmXDCKTrFWLnDChC37,miami horror,277905,53,electronic
1gfIkFZ4hIs2gETkRVaY68,sons of the pioneers,50694,37,country
0qxYe3bUK07HdZ2VLQ7Cwg,autumn orange,13993,35,electronic
7uK0DQd6ovJfq8IjDy64fE,altopalo,12817,18,r&b
0NAr5zThPfMx26ISgooQK6,john hartford,50188,39,country
25IRTisJjqI6JlkyCVMBsV,dr. feelgood,116070,40,rock
0bYmEOlTzzd4rpre3nYJQU,amos the transparent,2031,8,rock
5W5bDNCqJ1jbCgTxDD0Cb3,willie nelson,2604996,72,country
3PhoLpVuITZKcymswpck5b,elton john,15787219,85,pop
72JEwd3EjDEwTLypkFYJn9,the outlaws,390779,44,rock
3LfO03nEZMdWNHG2tLpMa0,tavares,336628,53,pop
6e7QpHYqEiyJGiM98IysLa,the highwaymen,820259,61,country
0cOVRC8EOwDwXrs3JTrRN5,me first and the gimme gimmes,363717,52,folk
673J686eeEXMYJorgQ70lX,the fleetwoods,92914,44,pop
2dIP3oiEt0xB8CrfSqN9Og,corb lund,104874,51,country
6SQKNCUKIWjR1pQ1U3PZZq,johnnie ray,56245,40,rock
